Key,Value
c5e6797e-8c1a-49cf-9751-5cabd18dcff8,"Symptoms ‘unexplained by organic disease’ in 1144 new neurology outpatients: how often does the diagnosis change at follow-up?,The prognosis of functional limb weakness, a 14-year case-control study,The symptom of functional weakness: a controlled study of 107 patients,Issues for DSM-5: Conversion Disorder,Stressful life events and maltreatment in conversion (functional neurological) disorder: systematic review and meta-analysis of case-control studies,Cognitive behavioural therapy for adults with dissociative seizures (CODES): a pragmatic, multicentre, randomised controlled trial"
58aa1351-ab13-48ff-8ad5-1ba607d08614,"Titles,Pilot study of home self-administration of subcutaneous depo-medroxyprogesterone acetate for contraception,Ulipristal acetate versus levonorgestrel for emergency contraception: a randomised non-inferiority trial and meta-analysis,Can we identify women at risk of pregnancy despite using emergency contraception? Data from randomized trials of ulipristal acetate and levonorgestrel,Use of effective contraception following provision of the progestogen-only pill for women presenting to community pharmacies for emergency contraception (Bridge-It): a pragmatic cluster-randomised crossover trial,Effect of contraception provided at termination of pregnancy and incidence of subsequent termination of pregnancy,Immediate versus delayed insertion of an etonogestrel releasing implant at medical abortion—a randomized controlled equivalence trial,,Titles,Pilot study of home self-administration of subcutaneous depo-medroxyprogesterone acetate for contraception,Ulipristal acetate versus levonorgestrel for emergency contraception: a randomised non-inferiority trial and meta-analysis,Can we identify women at risk of pregnancy despite using emergency contraception? Data from randomized trials of ulipristal acetate and levonorgestrel,Use of effective contraception following provision of the progestogen-only pill for women presenting to community pharmacies for emergency contraception (Bridge-It): a pragmatic cluster-randomised crossover trial,Effect of contraception provided at termination of pregnancy and incidence of subsequent termination of pregnancy,Immediate versus delayed insertion of an etonogestrel releasing implant at medical abortion—a randomized controlled equivalence trial"
85e7933f-0773-45da-8a03-ddd08a79beb7,"The risk of foot and mouth disease transmission posed by public access to the countryside during an outbreak,Using national livestock movement databases to help inform responses to animal disease outbreaks: the impact of temporal uncertainty around incursion time,Evaluation of risks of foot-and-mouth disease in Scotland to assist with decision making during the 2007 outbreak in the UK,Vaccination against foot-and-mouth disease: do initial conditions affect its benefit?,Assessing the economic impact of vaccine availability when controlling foot and mouth disease outbreaks,Framework for estimating indirect costs in animal health using time series analysis"
8c8960de-e2f7-4499-8ee8-4a53a09e1b55,"The Methodological Challenges of Researching Dance for People living with Parkinson’s,A Mixed\-Methods Study into Ballet for People Living with Parkinson’s,Dancing with Parkinson’s,Feeling Lovely: An Examination of the Value of Beauty for People Living with Parkinson’s,Different bodies: A case study of dance and people with Parkinson’s disease,Caring Beyond Illness: an examination of Godder’s socially engaged art and participatory dance for Parkinson’s work"
8232486d-187f-4152-877a-0c0f18c82de7,"Titles: ,Dance Load, Well-Being and Injury in Collegiate Irish and Contemporary Dancers: A Prospective Study,Energy Intake and Energy Expenditure of Pre-Professional Female Contemporary Dancers,Safe Dance Practice. An Applied Dance Science Perspective,Injuries Among Talented Young Dancers: Findings from the UK Centres for Advanced Training,Climate Change in the Dance Studio: Findings from the UK Centres for Advanced Training,‘We’re All on the Path Ourselves’: The ‘Reflective Practitioner’ in Participatory Arts with Older People,Beyond Health and Well-Being: Transformation, Memory and the Virtual in Older People’s Music and Dance"
9ae80a5f-492f-4d68-8979-aadf7aa2395e,"Titles: ,Interdisciplinary collaborations in the creation of digital dance and performance: A critical examination,Transmitting, Transforming, and Documenting Dance in the Digital Environment: What Dance Does Now that It Didn’t Do Before,Virtual Reality and Choreographic Practice: The Potential for New Creative Methods,The Values of Leftovers in Dance Research,Towards Hybridity: Dance, Tourism and Cultural Heritage"
1fdab934-3e3f-44a2-9fa3-5b87358e2cf7,"Dance and Disability; the Dancer, The Viewer and the Presumption of Difference ,The Spectacle of Difference; Dance and Disability on Screen ,Body Extension and the Law: Medical Devices, Intellectual Property, Prosthetics and Marginalisation (Again) ,Dance, Disability and Law: InVisible Difference ,Validation and virtuosity: Perspectives on difference and authorship/control in dance ,Dancing Right(s): Dance, Disability and Legal Empowerment in Post-War Sri Lanka"
8f4f0040-9938-4e7b-b298-6c34da3e9f26,"Creativity in Higher Education Contemporary Dance ,Inspired or Inhibited? Choreographers’ views on how classical ballet training shaped their creativity ,Perfectionism, burnout, and engagement in dance: The moderating role of autonomy support ,Enhancing creativity by training metacognitive skills in mental imagery"
90e37ce8-a762-49f8-8819-ca2fbc7684d6,"Titles,Moving Kinship: Between Choreography, Performance and the More-Than-Human ,Dancing Activism: Choreographing the Material With/in Dementia ,I Can’t Find Myself ,I’ve Lost You Only to Discover That I Have Gone Missing,Falling – A Creative Process,A Long Side"
be02a1dc-61db-45b3-835e-cc7968992696,"Titles: ,Generalised Wagner model of water impact by numerical conformal mapping ,Two-dimensional water entry and exit of a body whose shape varies in time ,Maximum stress of stiff elastic plate in uniform flow and due to jet impact ,Hydrodynamic forces in water exit problems ,Combined Semi-analytical and Finite Element Approach for Hydro Structure Interactions during Sloshing Impacts – “Sloshel Project”"
17378e89-1720-4762-a041-4744fdaf3536,"Titles: ,Group Localised Child Sexual Exploitation Offender, Who and Why,Normative and Positive Social Work in the Context of the Placement Decision: A Defence of Social Workers,Understanding Group Localised Child Sexual Exploitation,Culturally appropriate interventions in Social Work,Challenges in identifying factors which determine the placement of children in care: an international review,What determines the out of home placement of children in the USA?"
806c5a19-7381-4a6e-ba55-62f671f2fbd4,"Black hole formation from axion stars,Searching for the QCD axion with gravitational microlensing ,Structure formation and microlensing with axion miniclusters ,Search for axionlike dark matter through nuclear spin precession in electric and magnetic fields ,Anomaly-free models for flavour anomalies"
ebfc2e5c-c06a-4faf-8424-8dda6b8c8602,"Spillman, M. J, Shankland, K., Williams, A. C., and Cole, J.C. ,Kabova, E. A., Blundell, C. D. and Shankland, K. ,Kabova, E. A., Cole, J. C., Korb, O., Williams, A. C. and Shankland, K. ,Kabova, E. A., Cole, J. C., Korb, O., Williams, A. C. and Shankland, K."
17332d6d-ea04-47f2-83d0-e4c3512d61ac,"Titles: ,Cattle movements in Northern Ireland form a robust network: implications for disease management,Using Coxian Phase-Type Distributions to Identify Patient Characteristics for Duration of Stay in Hospital,Patient activity in hospital using discrete conditional phase-type (DC-Ph) models,Coxian Phase-Type Regression Models for Understanding the Relationship Between Patient Attributes, Overcrowding, and Length of Stay in Hospital Emergency Departments,Predicting elderly patient length of stay in hospital and community care using a series of conditional Coxian phase-type distributions, further conditioned on a survival tree prediction using CCPh distributions and a survival tree"
e1bf71d6-5359-4f6e-acdb-ed912831d766,"Titles,,Towards a knowledge-based approach for effective decision-making in railway safety,Strategy and organisational cybersecurity: a knowledge-problem perspective,Towards Cyber Security readiness in the Maritime Industry: A knowledge-based approach,Policy Recommendations: New Business Models for ITS,Technology knowledge and governance: Empowering citizen engagement and participation,Cybersecurity threats in the auto industry: Tensions in the knowledge environment"
cfc1fda5-be87-4aee-9309-69812f2756b3,"Titles: ,1. Ways of Knowing the Landscape of the New Town: A Lefebvrian Analysis ,2. The Last Utopia ,3. Mapping Invisible Cities: Addressing the Complexities of Achieving Polyphonic Archives ,4. The Coming Community: New Towns, Art and Place"
ce8d5972-b1d0-4bed-b009-d7982be60e43,"Titles: ,Beyond Legalism: Towards a Thicker Understanding of Transitional Justice,Amnesties in Transition: Punishment, Restoration, and the Governance of Mercy,Victims, Violence and Voice: Transitional Justice, Oral History and Dealing with the Past ,Stormont House Agreement: Model Implementation Bill,Clause by Clause: The Reasoning in the Stormont House Model Bill,Justice, Truth and Oral History: Legislating the Past 'From Below' in Northern Ireland,Metaconflict and International Human Rights Law in Dealing with Northern Ireland's Past,,Number of research entries: 7"
4cc5f44a-68e6-443b-b7bd-60ca7f19f146,"Titles: ,Stephen Bullivant, ‘Catholic Disaffiliation in Britain: A Quantitative Overview',Stephen Bullivant, *Mass Exodus: Catholic Disaffiliation in Britain and America since Vatican II* ,‘Contemporary Catholicism in England and Wales: A Statistical Summary Based on Recent British Social Attitudes Data’ ,‘The “No Religion” Population of Britain: Recent Data from the British Social Attitudes Survey (2015) and the European Social Survey’ ,‘Europe’s Young Adults and Religion: Findings from the European Social Survey (2014-16) to inform the 2018 Synod of Bishops’,‘The Question(s) of Religion in the Irish Census: Submission to the Central Statistics Office’s Census 2021 Consultation on behalf of the Iona Institute’"
9644718e-8971-4b8d-8dc1-d669a88a59fe,",Overexpression of GD1a ganglioside sensitizes motor nerve terminals to anti-GD1a antibody-mediated injury in a model of acute motor axonal neuropathy ,Anti-GD1a antibodies activate complement and calpain to injure distal motor nodes of Ranvier in mice,Eculizumab prevents anti-ganglioside antibody-mediated neuropathy in a murine model,An open label clinical trial of complement inhibition in multifocal motor neuropathy,Inhibition of complement in Guillain–Barré syndrome: the ICA-GBS study,C1q-targeted inhibition of the classical complement pathway prevents injury in a novel mouse model of acute motor axonal neuropathy"
0cf64c38-2041-45df-ac66-4cf45abe4cca,"Titles: ,The Chankas and the Priest: A Tale of Murder and Exile in Highland Peru,Ply, Markedness and Redundancy: New Evidence for How Andean Khipus Encoded Information,How Khipus Indicated Labour Contributions in an Andean Village: An Explanation of Seriation, Colour Banding, and Ethnocategories,Khipus en el Perú Colonial y Republicano,Writing with Twisted Cords: The Inscriptive Capacity of Andean Khipu Texts,Khipu Historiography"
5549ecca-df47-490e-9d06-a27b0265089b,"Titles: ,Potential yield challenges to scale-up of Zero Budget Natural Farming ,Repowering onshore wind farms: A technical and environmental exploration of foundation reuse,Greenhouse gas mitigation in agriculture,Perennial-GHG: a new generic allometric model to estimate biomass accumulation and greenhouse gas emissions in perennial food and bioenergy crops,""More crop per drop"": Exploring India's cereal water use since 2005"
949e6a85-2299-4f74-8b63-44cafffca3de,"Titles: ,Back to Black: Retelling Black Radicalism for the 21st Century ,Blackness, Empire and Migration: How Black Studies Transforms the Curriculum ,The Challenge for Black Studies in the Neoliberal University ,The Black Studies Movement in Britain: Becoming an Institution, Not Institutionalised ,Dismantling Race and Higher Education"
fbf4da87-fc3b-4fe6-81f5-0745f208cf5d,"Titles,,British Asian Theatre: Dramaturgy, Process and Performance ,Guantanamo Boy ,Clocks 1888: The Greener ,Performing Difference – Diversity, Representation and the Nation ,The Powder Monkey"
f82917fc-bc81-4425-b1ad-56c5e2d3dcfc,"Titles,,Curating Africa in the Age of Film Festivals ,On Teaching and Being Taught: Reflections on Decolonising Pedagogy,IR in Dialogue … but Can We Change the Subjects? A Typology of Decolonising Strategies for the Study of World Politics,Decolonising Intervention: International Statebuilding in Mozambique,Is IR Theory White? Racialised Subject-Positioning in Three Canonical Texts,Decolonising SOAS Learning and Teaching Toolkit for Programme and Module Convenors,Decolonising film and screen studies toolkits"
07ca938b-c5e4-4d3e-a79e-daf150da1ad0,"Curating Africa in the Age of Film Festivals,On Teaching and Being Taught: Reflections on Decolonising Pedagogy,IR in Dialogue … but Can We Change the Subjects? A Typology of Decolonising Strategies for the Study of World Politics,Decolonising Intervention: International Statebuilding in Mozambique,Is IR Theory White? Racialised Subject-Positioning in Three Canonical Texts,Decolonising SOAS Learning and Teaching Toolkit for Programme and Module Convenors,Decolonising film and screen studies toolkits"
f8dc83b5-ef6c-4c75-a66a-9ae43cc487cd,"Museopiracy: Redressing the Commemoration of the Endeavour’s Voyage to the Pacific in Processions for Tupaia ,Anachronically Archived: Time in Contemporary Art ,Painting the Political in Oceanian Textile Cultures: Collectivity, Syncretism and Globalization ,The Senses, Presences and Beliefs in Indigenous Art History: Towards a recognition of non-Western historiography and methodology ,The Importance of Being Anachronistic: Museum Reparation and Contemporary Aboriginal Art ,Cook’s New Clothes, The Restitution of Complexity, and Te Moana"
0b36bd3c-cb69-426f-86d8-ee6bbc0ee8b7,",Janet Ross's Intergenerational Life Writing: Female Intellectual Legacy through Memoirs, Correspondence, and Reminiscences ,Victorian Women Writers and the Truth of the “Other Side of Italy” ,The Cooperative Movement and the Education of Working Men and Women: Provision by a Local Society in Lincoln, England, 1861-1914 ,Provincial Newspapers, Sports Reporting, and the Origins, Rise and Fall of Women’s Football: Lincolnshire, 1880s-1940s"
7a63b846-753b-41d8-9c71-9af0aa5cf206,"Titles: ,,Deep face recognition using imperfect facial data,Facial recognition technology,Facial behavioural analysis: a case study in deception detection,On automatic age estimation from facial profile view,A framework for facial age progression and regression using exemplar face templates,Facial age synthesis using sparse partial least squares (the case of Ben Needham)"
c54e8726-0eaa-44ee-8654-7c7a7bea1825,"Titles ,,Mountains of the Mind: A History of a Fascination,Underland: A Deep Time Journey,The Living Mountain,In The Cairngorms,Generation Anthropocene,Underland"
3451cd3c-674c-4a2d-9319-7f0afdb131fb,"Titles: ,When the Emperor Submitted to his Rebellious Subjects: A Neglected and Innovative Legal Account of the 1183-Peace of Constance ,The Crusade Against Frederick II: A Neglected Piece of Evidence"
c23a0e6d-3a66-4d37-aed3-1564da105a2c,"Symphony of Sorrowful Songs ,Fugue,Triptych,Criollo,The Athens-Kassel Ride: The Transit of Hermes (d14),The Transit of Hermes"
8c0a7929-8847-4840-ae0b-1f5dd1d1fd6b,"Titles,,Approaching the End: a theological exploration of death and dying ,Is there a logical slippery slope from voluntary to non-voluntary euthanasia? ,Pope John Paul II and the Apparently 'Non-acting' Person ,Discerning Persons Profound Disability, the Early Church Fathers and the Concept of the Person in Bioethics ,Assisted Suicide and Euthanasia: Lessons from Belgium ,How does legalization of physician assisted suicide affect rates of suicide?"
71d30910-bd9d-4cc5-9a2d-d0ce207f9f4c,"Encrypted and Covert DNS Queries for Botnets: Challenges and Countermeasures,WARDOG: Awareness detection watchdog for Botnet infection on the host device,A framework for designing cloud forensic-enabled services (CFeS),Improving forensic triage efficiency through Cyber Threat Intelligence,Unravelling Ariadne’s Thread: Exploring the Threats of Decentralised DNS,Illegal IPTV in the European Union – Investigating illegal IPTV services: collection of practices"
2e28ae5a-9925-4014-9fbf-362cb46a0ab4,"Titles,The link between Academies in England, pupil outcomes and local patterns of socio-economic segregation between schools,The complex determinants of school intake characteristics, England 1989 to 2014,The trials of evidence-based education,Grammar schools in England: a new analysis of social segregation and academic outcomes,Education policy: Evidence of equity and effectiveness,How trajectories of disadvantage help explain school attainment"
e857db46-7e14-4c33-8dfa-2e64a57679f4,"Titles,The Fourth Revolution - How the Infosphere is Reshaping Human Reality,The Logic of Information: A Theory of Philosophy as Conceptual Design,AI4People—An Ethical Framework for a Good AI Society: Opportunities, Risks, Principles, and Recommendations,How AI can be a Force for Good,Soft Ethics, the Governance of the Digital and the General Data Protection Regulation,Tolerant Paternalism: Pro-Ethical Design as a Resolution of the Dilemma of Toleration"
6a3ffad1-51c7-4c8e-a981-6ce4789bb390,"Sports Law and Policy in the European Union,The Sporting Exception in European Union Law,Players’ Agents Worldwide: Legal Aspects,Promoting and Supporting Good Governance in the European Football Agents Industry,Study on the Equal Treatment of Non-Nationals in Individual Sports Competitions,Study on the Assessment of UEFA's Home-Grown Player Rule"
05057e3b-d0b1-406c-ab3f-f952a5a21186,"Titles: ,Discrimination Law ,The Future of Equality in Britain ,Substantive Equality Revisited ,Emerging from the Shadows: Substantive equality and Article 14 ECHR ,Intersectional Discrimination in EU gender equality and non-discrimination law ,Tolerating the Intolerant: Religious Freedom, Complicity, and the Right to Equality"
dc58b8cb-051b-44a7-8d33-bdb325827149,"European airline delay cost reference values,The economic value of additional airport departure capacity,Measuring the cost of resilience,A multi-layer model for long-term KPI alignment forecasts for the air transportation system"
470111a4-cf59-49cf-aa61-ead2aedf63e2,"Titles: ,Russians in Britain: British Theatre and the Russian Tradition of Actor Training,Contrasting Modernities: the Rural and the Urban in Michael Chekhov's Psychological Gesture and Meyerhold's Biomechanical Études,Simultaneity and Asynchronicity in Performer Training: a case study of Massive Open Online Courses as Training Tools,Digital reflection: using digital technologies to enhance and embed creative processes,Tracing/Training Rebellion: Object Work in Meyerhold’s biomechanics,Meyerhold on Theatre"
b1d3d4c5-e7bc-4e02-b45c-2a730fc82081,"- £26,500, Nesta: The Olympic Games and Raising Sport Participation project \(2012\).,,Titles,,Do interventions based on behavioural theory work in the real world? ,Should we privilege sport for health? ,A Systematic Review of the Evidence Base for Developing a Physical Activity, Sport & Health Legacy from the London 2012 Olympic & Paralympic Games,The Olympic Games and Raising Sport Participation: A systematic review of evidence and an interrogation of policy for a demonstration effect,Developing a Physical Activity Legacy from the London 2012 Olympic and Paralympic Games: a policy-led systematic review,Evaluations of Change 4 Life School Sport Clubs ,'Visions' for children's health and wellbeing: exploring the complex and arbitrary processes of putting theory into practice ,The role of evaluation in school sport policy, provision and participation"
ec2cd78f-d661-4394-b3ac-a7cf70b65c1b,"Titles: ,The ‘Not Knowns’: Memory, Narrative and Applied Theatre ,Lear Settings ,Exploring the Hinterlands: Avant-Garde Temporality, Socialist Realism and Pogodin’s Aristocrats ,Slapstick and Comic Performance ,Theatrical Reality: Space, Embodiment and Empathy in Performance ,Resounding Mulgrave"
de2f0462-a4b4-4924-be83-929de80328a0,"Extended operation of synchronously pumped optical parametric oscillators to longer idler wavelengths,High-power, variable repetition rate, picosecond optical parametric oscillator pumped by an amplified gain-switched diode,Green-pumped, picosecond MgO:PPLN optical parametric oscillator,Highly efficient frequency doubling and quadrupling of a short-pulsed thulium fiber laser,Method for fabrication of ridge waveguides,Zinc-indiffused MgO:PPLN waveguides for blue/UV generation via VECSEL pumping"
e0a9eccc-6dae-45ba-bfc0-de54847ef8dc,"Work-based learning, theory and practice: a case study of Scottish SMEs ,The potential art of ‘impact’ in knowledge exchange: a review of what can be learnt from the work of Elliot-Binns and Neighbour,Shifting intra‐and inter‐organizational innovation processes towards digital business: an empirical analysis of SMEs ,Do entrepreneurial knowledge and innovative attitude overcome “imperfections” in the innovation process? Insights from SMEs in the UK and Italy,Supporting knowledge exchange in rural business - A case story from Dumfries and Galloway, Scotland ,The relevance of phronetic knowledge exchange in theory and practice: some reflections on how to incorporate practical wisdom into the exchange of knowledge"
2f6e70b2-c79f-42d8-a0c9-45425cbd8786,"Titles: ,Building Information Modelling (BIM) and the CDM Regulations Interoperability Framework ,ICE Manual of Health and Safety in Construction ,Framing Stress and Associated Behaviours at Work: An Ethnography Study in the United Kingdom ,Offsite Production and Manufacturing for Innovative Construction: People, Process and Technology ,Trends of 4D CAD Applications for Construction Planning ,Redefining ICT Embeddedness in the Construction Industry: Maximizing Technology Diffusion Capabilities to Support Agility ,,Count: 6"
b5d9beda-5d59-4e26-89b3-cdc90d108524,".,,Titles: ,The transformation of transport policy in Great Britain ,The transport debate ,New deal or no new deal? A decade of ‘sustainable’ transport in the UK ,The grey escape: investigating older people’s use of the free bus pass ,Will the ‘smart mobility’ revolution matter?"
66c1ce44-62d9-4c2a-b6e8-c4320c029626,"G4. PI Darren Smith, BBSRC, October 2015 – October 2019, GBP339,665 \(BB/M016413/1\),,Titles: ,Probing the Enantioselectivity of a Diverse Group of Purified Cobalt-Centred Nitrile Hydratases,An investigation of nitrile transforming enzymes in the chemo-enzymatic synthesis of the taxol sidechain,A high-throughput screening method for determining the substrate scope of nitrilases,A metagenomic approach to characterize temperate bacteriophage populations from Cystic Fibrosis and non-Cystic Fibrosis bronchiectasis patients,Fluorogenic kinetic assay for high-throughput discovery of stereoselective ketoreductases relevant to pharmaceutical synthesis,A Rapid, Inexpensive and Colorimetric High-throughput Assay Format for Screening Commercial Ketoreductase Panels, Providing Indication of Substrate Scope, Co-factor Specificity and Enantioselectivity"
6012d504-d80a-427b-b053-b813864a1e35,"Titles,An Evaluation of a Specialist Firesetting Treatment Program for Male and Female Mentally Disordered Offenders,Specialist Group Therapy for Psychological Factors Associated with Firesetting: Evidence of a Treatment Effect from a Non\-Randomised Trial with Prisoners,A Practical Guide to Assessing Adult Firesetters’ Fire\-Specific Treatment Needs Using the Four Factor Fire Scales,Characteristics That Predict Firesetting in Male and Female Mentally Disordered Offenders,The Multi\-Trajectory Theory of Adult Firesetting,Arson Assessment and Treatment: The Need for an Evidence\-based Approach"
b350d181-c1cb-418f-8d9a-e5ec9aa68c10,"Bump start needed: linking guidelines, policy and practice in promoting physical activity during and beyond pregnancy ,Examining exercise intention and behaviour during pregnancy using the Theory of Planned Behaviour: A meta-analysis ,Experiences of physical activity during pregnancy resulting from in vitro fertilisation: An interpretative phenomenological analysis ,Insight Report: Educational campaign to support pregnant women and new mothers in enjoying and benefitting from an active lifestyle ,""They turn to you first for everything"": Midwives’ perspectives on roles, responsibilities, and barriers in providing physical activity advice and guidance during pregnancy ,Guidance for medical, health and fitness professionals to support women in returning to running postnatally"
cf06105a-b2eb-4fbe-966e-7142e11ca09d,"Titles,,Sexual Morality in Ancient Rome,The Censorship Myth and the Secret Museum ,Sex, Knowledge, and Receptions of the Past ,The Reception of Rome in English Sexology ,'Sex and History': talking sex with objects from the past ,Illustrating Phallic Worship: Uses of Material Objects in Antiquarianism and Sexual Science"
f5065fda-298e-4c7b-9d49-c4b45f5639bc,"Ultra boost for economy: extending the limits of extreme engine downsizing ,SuperGen on ultraboost: variable-speed centrifugal supercharging as an enabling technology for extreme engine downsizing ,The Ultraboost Extreme Downsizing Project: Direct Injection, Compound Charging, Variable Valve Timing and 60% Less Capacity ,Ultra boost for economy: realizing a 60% downsized engine concept,Optimization of a Radial Turbine for Pulsating Flows ,Design and Testing a Bespoke Cylinder Head Pulsating Flow Generator for a Turbocharger Gas Stand ,,Count: 6"
66b9c331-880c-4daa-9f2d-8d0c39b534dc,"Titles: ,Partial and Iterative Lean Implementation: Two Case Studies,Helping Deluxe Beds to sleep easy: A case study of agile project management,Reconciling engineer-to-order uncertainty by supporting front-end decision-making,Knowledge Transfer and Impact?,A framework for operational agility: How SMEs are evaluating their supply chain integration"
1d9e2516-1bb5-4c11-bae5-db0d8a0657ea,"Titles: ,The generation of panning laws for irregular speaker arrays using heuristic methods,Analysis of Binaural Cue Matching using Ambisonics to Binaural Decoding Techniques,Dynamic Diffuse Signal Processing for Sound Reinforcement and Reproduction,Wide-area psychoacoustic correction for problematic room modes using non-linear bass synthesis,Live sound subwoofer system performance quantification,The Influence of Discrete Arriving Reflections on Perceived Intelligibility and Speech Transmission Index Measurements"
e8cc4e1d-1a0b-45b0-b8b6-2c65f2ae19b5,"Titles: ,The Report of the Citizens' Assembly on Brexit ,What kind of Brexit do voters want? Lessons from the Citizens’ Assembly on Brexit,The dilemmas of pursuing ‘throughput legitimacy’ through participatory mechanisms,The failure to examine failures in democratic innovation,Democracy Matters: Lessons from the 2015 Citizens’ Assemblies on English Devolution ,Citizen participation and changing governance: cases of devolution in England"
3e04d004-28b8-45b0-acbb-7f86045440fb,"Titles ,John Clare: Nature, Criticism and History ,Finding Poems, Making Text: John Clare and the Greening of Textual Criticism ,John Clare’s Deaths: Poverty, Education and Poetry ,John Clare: Prize-Fighter ,The Rural Plural: Andrew Kötting, Iain Sinclair and John Clare ,By Our Selves ,John Hamilton Reynolds, John Clare and The London Magazine"
2ff63239-d03f-4793-b9e9-003e4a2a17fa,"Titles,,Water, Power, and Citizenship. Social Struggle in the Basin of Mexico,Geoforum,Water governance in the twentieth-first century,Ambiente e Sociedade,Neoliberal water and sanitation policies as a failed development strategy: lessons from developing countries,Progress in Development Studies,The privatization of water and sanitation services in Latin America,Nueva Sociedad,Water and Sanitation Services: public policy and management,Water and Democracy in Latin America"
47ee4f78-2ed2-430f-bc68-81b21b3b0a07,"Titles: ,A Scientometric Review of Genome-wide Association Studies,Face Masks and Coverings for the General Public: Behavioural Knowledge, Effectiveness of Cloth Coverings and Public Messaging,COVID-19 Vaccine Deployment: Behaviour, ethics, misinformation and policy strategies,Social Network-based Distancing Strategies to Flatten the COVID-19 Curve in a Post-lockdown World,Forecasting Spatial, Socioeconomic and Demographic Variation in COVID-19 Health Care Demand in England and Wales,Demographic Science Aids in Understanding the Spread and Fatality Rates of COVID-19,,A Scientometric Review of Genome-wide Association Studies,Face Masks and Coverings for the General Public: Behavioural Knowledge, Effectiveness of Cloth Coverings and Public Messaging,COVID-19 Vaccine Deployment: Behaviour, ethics, misinformation and policy strategies,Social Network-based Distancing Strategies to Flatten the COVID-19 Curve in a Post-lockdown World,Forecasting Spatial, Socioeconomic and Demographic Variation in COVID-19 Health Care Demand in England and Wales,Demographic Science Aids in Understanding the Spread and Fatality Rates of COVID-19"
26c29be0-99e0-4cfd-a7d8-d7fc7aba1557,"Titles: ,1. The Economic Impact of Demographic Structure in OECD Countries ,2. Demographic structure and the macroeconomy ,3. Medium-run implications of changing demographic structures for the macro-economy ,4. Demographic Structure and Macroeconomic Trends"
886c921e-12c2-4359-adb8-322d13bc0830,"Quests for the Historical Jesus ,Some Observations on Josephus and Christianity ,Albert Schweitzer's Second Edition of The Quest of the Historical Jesus,Popular Mythology in the Early Empire and the Multiplicity of Jesus Traditions ,Pauline Christology ,Other Apocryphal Gospels and the Historical Jesus ,The Historical and Human Existence of Jesus in Paul's Letters ,""More Ingenious Than Learned""? Examining the Quest for the Non-Historical Jesus ,,Count: 8"
17427303-e291-4fa7-be25-ab5da8d69344,"Titles: ,McMurray JJV, et al. (2018). Effects of Vildagliptin on Ventricular Function in Patients With Type 2 Diabetes Mellitus and Heart Failure: A Randomized Placebo-Controlled Trial,Pfeffer MA, Claggett B, Diaz R, Dickstein K, Gerstein HC, Køber LV, Lawson FC, Ping L, Wei X, Lewis EF, Maggioni AP, McMurray JJ, Probstfield JL, Riddle MC, Solomon SD, Tardif JC; ELIXA Investigators. (2015) Lixisenatide in Patients with Type 2 Diabetes and Acute Coronary Syndrome,Fisher M, Petrie MC, Ambery PD, Donaldson J, Ye J, McMurray JJ. (2015) Cardiovascular safety of albiglutide in the Harmony programme: a meta-analysis,Hernandez AF, Green JB, Janmohamed S, D'Agostino RB Sr, Granger CB, Jones NP, Leiter LA, Rosenberg AE, Sigmon KN, Somerville MC, Thorpe KM, McMurray JJV, Del Prato S; Harmony Outcomes committees and investigators. (2018) Albiglutide and cardiovascular outcomes in patients with type 2 diabetes and cardiovascular disease (Harmony Outcomes): a double-blind, randomised placebo-controlled trial,McMurray JVV, et al. (2014) Heart failure: a cardiovascular outcome in diabetes that can no longer be ignored,McMurray JJV, et al. (2019) Dapagliflozin in Patients with Heart Failure and Reduced Ejection Fraction,,McMurray JJV, et al. (2018). Effects of Vildagliptin on Ventricular Function in Patients With Type 2 Diabetes Mellitus and Heart Failure: A Randomized Placebo-Controlled Trial,Pfeffer MA, Claggett B, Diaz R, Dickstein K, Gerstein HC, Køber LV, Lawson FC, Ping L, Wei X, Lewis EF, Maggioni AP, McMurray JJ, Probstfield JL, Riddle MC, Solomon SD, Tardif JC; ELIXA Investigators. (2015) Lixisenatide in Patients with Type 2 Diabetes and Acute Coronary Syndrome,Fisher M, Petrie MC, Ambery PD, Donaldson J, Ye J, McMurray JJ. (2015) Cardiovascular safety of albiglutide in the Harmony programme: a meta-analysis,Hernandez AF, Green JB, Janmohamed S, D'Agostino RB Sr, Granger CB, Jones NP, Leiter LA, Rosenberg AE, Sigmon KN, Somerville MC, Thorpe KM, McMurray JJV, Del Prato S; Harmony Outcomes committees and investigators. (2018) Albiglutide and cardiovascular outcomes in patients with type 2 diabetes and cardiovascular disease (Harmony Outcomes): a double-blind, randomised placebo-controlled trial,McMurray JVV, et al. (2014) Heart failure: a cardiovascular outcome in diabetes that can no longer be ignored,McMurray JJV, et al. (2019) Dapagliflozin in Patients with Heart Failure and Reduced Ejection Fraction,,Effects of Vildagliptin on Ventricular Function in Patients With Type 2 Diabetes Mellitus and Heart Failure: A Randomized Placebo-Controlled Trial,Lixisenatide in Patients with Type 2 Diabetes and Acute Coronary Syndrome,Cardiovascular safety of albiglutide in the Harmony programme: a meta-analysis,Albiglutide and cardiovascular outcomes in patients with type 2 diabetes and cardiovascular disease (Harmony Outcomes): a double-blind, randomised placebo-controlled trial,Heart failure: a cardiovascular outcome in diabetes that can no longer be ignored,Dapagliflozin in Patients with Heart Failure and Reduced Ejection Fraction"
