Key,Value
a4226438-19d5-465d-adef-3420f38f8316,"https://doi.org/10.1088/1367-2630/5/1/306,https://doi.org/10.1029/2007JA012264,https://doi.org/10.5194/angeo-23-1747-2005,https://doi.org/10.1016/j.asr.2007.02.061,https://doi.org/doi:10.5194/angeo-26-3999-2008,https://doi.org/doi:10.1071/WF18196"
1c9a5fc1-a1d8-4484-ae05-846c036a90f6,"https://doi.org/10.1126/science.aal4230,https://doi.org/10.1109/MC.2017.154,https://doi.org/10.1080/09540091.2016.1271400,https://doi.org/10.1007/s10676\-018\-9448\-6,https://doi.org/10.1075/nlp.8.11bry,https://doi.org/10.1109/ROMAN.2017.8172491"
402832da-f82a-40ba-818d-6b1e085c44f4,"https://doi.org/10.1109/TPAMI.2014.2345401,https://doi.org/10.1109/ICCV.2013.193,https://doi.org/10.1007/s11263-013-0662-8,https://dx.doi.org/10.5244/C.30.58,https://doi.ieeecomputersociety.org/10.1109/ICCV.2017.393,https://doi.ieeecomputersociety.org/10.1109/ICCVW.2019.00183"
f451afc7-db4a-49bb-821f-a8890bf932aa,"https://dx.doi.org/10.2139/ssrn.3310421,https://doi.org/10.1038/s42256-018-0003-2,https://doi.org/10.1145/3306618.3314289,https://doi.org/10.1007/s13347-020-00415-6,https://doi.org/10.1038/s42256-019-0050-3"
9836a0f9-f5e8-4159-a161-e2b93f2db84e,https://doi.org/10.1386/jaac.6.2\-3.119\_1
83e29c29-a421-4915-bd68-bc1f084e091f,
7b37468f-dbfb-4f37-bf1e-8eafac248cc2,https://journals.sagepub.com/doi/10.1177/1054137318780577
4c52cc0e-a91c-4590-a82d-ba12cc281b05,"https://doi.org/10.4324/9781315577357,https://doi.org/10.4324/9781315517490,https://doi.org/10.1177/1750481318771430"
07612c37-1c0b-4d26-af08-67a0444ce1f1,"https://doi.org/10.4324/9781315586939,https://doi.org/10.18848/2325\-1581/CGP/v06i02/38715"
f0ba56be-92f3-4364-a3e7-9fc7a304581d,
8025ff85-86f2-4929-be42-64fc14c72c51,https://journals.sagepub.com/doi/full/10.1177/1759720X20969289
9ce350a1-18e8-492d-bd5e-44850859cf83,
918ada22-f38c-406f-a73e-f03b87049dc5,
54477a48-858a-454e-84ac-5c623d58e6a0,"https://doi.org/10.5194/bg\-13\-5771\-2016,https://doi.org/10.1002/2017JG003952,https://doi.org/10.5194/bg\-14\-5663\-2017,https://doi.org/10.3389/feart.2019.00269,https://doi.org/10.7489/12262\-1"
4a4fe133-6621-451a-b9bd-1590acded32b,https://doi.org/10.1016/j.eiar.2018.05.011
e1037ead-47f4-414e-95c1-1102e976d9ab,
81e7bcc0-6a70-45e0-a4b6-f15ae585e9d7,https://doi.org/10.1016/j.chemer.2007.02.001
900d69cc-e47d-4837-a831-e561c7002f55,"https://doi.org/10.1186/s12889-015-2321-1,https://doi.org/10.1080/24694452.2018.1431105,http://dx.doi.org/10.1136/tobaccocontrol-2013-051473,https://doi.org/10.1093/ntr/ntv089,http://dx.doi.org/10.1136/tobaccocontrol-2020-056002"
34bf7fb2-38bc-4f0b-8966-5327024f8e63,
c715000e-d499-4825-afe8-9cfbb3fb3276,
95621727-c73a-4bff-9489-bbfb2914ab0a,"https://doi.org/10.2979/histmemo.25.1.182,https://www.researchgate.net/deref/http%3A%2F%2Fdx.doi.org%2F10.33182%2Fks.v4i2.427?_sg%5B0%5D=7_PhkbSff7TAtfYcUIkZ0FJUa5MSL0qPM451BRIgpXYbuFCdaTlRCIEahlEEr_ICSeoFRs3NMLIm4itrzwgULeY-8w.sUpG2B6wJ9FXG2pkBCflSgBzi0e3BepcBLvdWymsfqhZUO6ja8FlfNZjgRUFSquXr88sqX11yd8EYTY-PuuazQ"
f2f4b0a1-ea13-4b06-b64d-5ae5d6f87d79,
3bf0eb4d-2ff6-4173-a830-bdc6047ca056,
73470eff-0027-4139-a345-ee1aabb59fea,"https://doi.org/10.5194/angeo-36-125-2018,https://doi.org/10.1088/0067-0049/219/2/23,https://doi.org/10.1007/s11207-014-0523-9,https://doi.org/10.1126/sciadv.1602056"
77a51a67-86e9-4259-922f-16c39ddfb168,"https://doi.org/10.1038/35065528,https://doi.org/10.1111/j.1365\-2966.2012.21952.x,https://doi.org/10.1111/j.1365\-2966.2007.12700.x,https://doi.org/10.1093/mnras/stt627,https://doi.org/10.1038/nature12955,https://doi.org/10.1089/ast.2017.1662"
789f3e30-5357-4e4d-8fe5-f8e93363abb5,"https://doi.org/10.1002/2015GL066194,https://doi.org/10.5194/angeo\-26\-1041\-2008,https://doi.org/10.1038/s41550\-017\-0273\-3,https://doi.org/10.1038/s41586\-018\-0803\-x,https://doi.org/10.3847/1538\-4357/aad5e5,https://doi.org/10.3847/2041\-8213/ab04fa,https://doi.org/10.1051/0004\-6361/201423413"
25cadc8a-cca8-4a6f-aabc-60b374646fdd,"https://doi.org/10.1051/0004-6361/201525789,https://doi.org/10.1051/0004-6361/201526470"
1cdebcd0-b94c-4e27-8f11-aafd868ed4a0,"https://doi.org/10.1016/j.wear.2012.07.009,https://doi.org/10.1016/j.wear.2013.04.033,https://doi.org/10.1016/j.wear.2018.03.009,https://doi.org/10.1177/1350650116649528,https://doi.org/10.1016/j.triboint.2018.04.013,https://doi.org/10.1016/j.wear.2019.01.034"
53518501-86ef-4d59-9b4c-56af031e1175,https://doi.org/10.1016/S1474\-4422\(09\)70272\-8
eb4ece80-c319-42f5-82ac-4a22e9b88aa1,"https://doi.org/10.1080/21500894.2017.1375002,https://doi.org/10.1016/j.gloenvcha.2019.101992"
66736a9d-e5c5-4dc8-ad82-03976ee2c1cf,"https://doi.org/10.1209/0295-5075/86/27006,https://doi.org/10.1109/TMAG.2015.2439690,https://doi.org/10.1103/PhysRevApplied.8.024016,https://doi.org/10.1038/srep45218,https://doi.org/10.1088/0953-8984/26/10/103202"
50f9865f-a12b-43a7-a5f8-8a2521399668,
f2f3d3b4-020f-44c2-9c89-76127fc82ef8,"https://doi.org/10.1002/jbm.a.30707,https://doi.org/10.1089/ten.2006.12.1607,https://doi.org/10.22203/ecm.v014a03,https://doi.org/10.1073/pnas.1003600107,https://doi.org/10.1016/j.actbio.2011.01.017,https://doi.org/10.22203/ecm.v037a05"
602221dc-0923-4165-a03f-c41b71337495,"https://doi.org/10.1017/S003060531400060X,https://doi.org/10.1111/2041\-210X.12955,https://doi.org/10.1016/j.ohx.2019.e00073,https://doi.org/10.1111/conl.12661,https://doi.org/10.3390/s19030553,https://doi.org/10.1002/rse2.97"
4cda0ec6-56d8-413f-931a-99a52f24002e,
7b845e73-69bd-4fcd-a618-ba51f64e08fb,https://doi.org/10.1162/dram.2008.52.1.75
04e96fbe-59b2-4f72-9e42-ee668678f23e,
3923db57-a2b3-4061-ab9c-f2e0649622a8,"https://doi.org/10.1002/aur.1560,https://doi.org/10.1017/gmh.2016.17,https://doi.org/10.1177/1362361317730298"
9a4855aa-8690-43ba-89f0-2a7752556cd2,"https://doi.org/10.1111/j.1365\-2141.2012.09122.x,https://doi.org/10.1001/jama.2014.17986,https://doi.org/10.1001/jamaneurol.2016.5867,https://doi.org/10.1001/jama.2018.18743"
5bdb86d1-fce4-49e6-9335-08bae5e3a551,"https://doi.org/10.1145/3060257,https://doi.org/10.1007/978\-3\-319\-21690\-4\_2,https://doi.org/10.1007/978\-3\-319\-96142\-2\_28,https://doi.org/10.1007/978\-3\-319\-96142\-2\_26,https://doi.org/10.1007/978\-3\-030\-25543\-5\_14"
0f58102e-4942-48df-aa55-020a29f2de8b,"https://doi.org/10.1007/s11207\-010\-9516\-5,https://doi.org/10.1029/2008SW000401,https://doi.org/10.1007/s11207\-007\-9094\-3,https://doi.org/10.1051/swsc/2016021,https://doi.org/10.1007/s11207\-011\-9896\-1,https://doi.org/10.1007/s11207\-007\-9108\-1,https://doi.org/10.3847/0004\-637X/829/2/89"
8f41f38f-203a-43b0-bce5-a07aeacc7cc8,"https://doi.org/10.1016/j.jeconom.2005.10.002,https://doi.org/10.1007/s11222-008-9091-x,https://doi.org/10.1177/1471082X1101200304,https://doi.org/10.4310/sii.2013.v6.n2.a9"
55785d93-a446-4245-abda-9b9ea95c500a,"https://doi.org/10.1016/S0377\-0427\(00\)00422\-2,https://doi.org/10.1007/978\-1\-4613\-0075\-5\_12,https://doi.org/dr23n2,https://doi.org/10.1016/j.procs.2010.04.013,https://doi.org/10.1007/978\-3\-642\-30023\-3\_1"
264fed0c-4934-4f5e-92ac-39cd3f64b789,"https://doi.org/10.1016/S0165-0114(03)00021-6,https://doi.org/10.1109/TFUZZ.2008.924209,https://doi.org/10.1016/j.ins.2015.06.025,https://doi.org/10.1016/j.engappai.2016.10.008,https://doi.org/10.1109/TCYB.2013.2281820,https://doi.org/10.1016/j.neucom.2016.04.015"
7dd94383-5a42-4cff-8557-57255778c57f,"https://doi.org/10.1016/j.robot.2016.09.014,https://doi.org/10.1016/j.cirp.2018.04.031,https://doi.org/10.1002/qre.2032,https://doi.org/10.1007/s00170\-014\-6560\-6,https://doi.org/10.1177/0021998316644849,https://doi.org/10.4271/2011\-01\-2744"
fb029d86-3aac-4685-a923-5fb24a05ffd6,https://doi.org/10.2118/170780\-MS
e8423765-a6f6-4a40-9b18-96d8216efcc0,"http://dx.doi.org/10.1002/rob.20204,http://dx.doi.org/10.1007/s10846\-014\-0041\-x,https://doi.org/10.1109/MRA.2016.2636359,http://doi.org/10.1109/LRA.2018.2849567,http://dx.doi.org/10.1002/rob.21726,http://dx.doi.org/10.1115/1.2018\-JUN\-6"
1b5e13be-d0e6-49aa-af13-69e955e173af,"https://doi.org/10.1002/aqc.2543,https://doi.org/10.3354/esr00673,https://doi.org/10.1371/journal.pone.0199328,https://doi.org/10.1016/j.fishres.2016.05.011,https://doi.org/10.1007/s11160\-019\-09566\-y,https://doi.org/10.1002/aqc.3335"
3f587758-ed96-4b33-b49d-d139e96d5dcc,http://dx.doi.org/10.1136/bmjqs-2018-007976
7cd09281-b95e-465f-8184-1687267a9a2f,"https://doi.org/10.1016/j.nucengdes.2017.01.012,https://doi.org/10.1016/j.nucengdes.2019.01.017,https://doi.org/10.1016/j.nucengdes.2018.03.039,https://doi.org/10.1002/eqe.3100"
a5b7c1f0-2bbf-47c7-988c-3f4a1b9e4d07,"https://doi.org/10.1080/10410236.2017.1339371,https://doi.org/10.3917/rfs.554.0731,https://doi.org/10.1177/1525822X13491861,https://doi.org/10.1017/nws.2014.6,https://doi.org/10.1177/1757913913475756"
decd0175-c982-400d-a1f2-bea9731e579a,
875ae601-fe22-4a7e-8fd4-422ce0848aa5,
6b6599ee-8dbf-4b1a-bb64-6060909fe114,"https://doi.org/10.1016/j.agsy.2017.02.001,https://doi.org/10.1016/j.agsy.2015.08.011,https://doi.org/10.1111/1746-692X.12079,https://doi.org/10.1016/j.agsy.2018.01.003,https://doi.org/10.1038/nclimate2916"
bcc0100e-0cf6-4e0e-833e-1b64f5d2db8e,"http://doi.org/10.2307/j.ctvkjb390,http://doi.org/10.5255/UKDA\-SN\-8357\-1,https://doi.org/10.1080/17450128.2018.1476746"
e3f714e0-4bbf-41a4-a52a-17ed75722282,"https://doi.org/10.5751/ES\-07823\-200340,https://doi.org/10.1016/j.biocon.2014.11.001,https://doi.org/10.5281/zenodo.44527,https://doi.org/10.1111/conl.12389"
788dee50-a915-4488-9dcb-47bbd76e8c86,"http://dx.doi.org/10.1002/jbio.201200006,https://onlinelibrary.wiley.com/doi/abs/10.1002/jbio.201200006,http://dx.doi.org/10.1039/c7en00385d,https://pubs.acs.org/doi/10.1021/es400663f,https://pubs.acs.org/doi/10.1021/acs.est.6b01187"
81371232-3dbd-4fbe-aa7e-fece225b220c,
98d7dffb-30fc-40c9-946e-eb6848263fc5,
62667c43-8c1e-4b1e-928b-45808481e137,"https://doi.org/10.1002/pst.328,https://doi.org/10.1016/j.jspi.2008.07.019,https://doi.org/10.1198/016214506000000203,http://dx.doi.org/10.1016/j.cnsns.2015.02.006*,https://doi.org/10.1080/01621459.2013.802963"
223210f0-c0c9-492e-91ff-e2918cb0b1be,"https://doi.org/10.1016/j.cub.2018.02.045,https://doi.org/10.1371/journal.pgen.1007903,https://doi.org/10.1038/s41559\-019\-1011\-2,https://doi.org/10.1016/j.pestbp.2020.104674"
73efff84-11d1-4a1a-b2fa-c195d4db2922,"https://doi.org/10.4324/9780203127445,https://doi.org/10.4324/9780203127445,https://doi.org/10.1177/0308518X18784600,https://doi.org/10.1016/j.geoforum.2019.07.024,https://doi.org/10.3828/tpr.2019.29"
77e80752-5a67-433f-b11e-ecbd453f4823,http://dx.doi.org/10.1080/02582473.2016.1246593
68bd7fa1-5dd6-47e4-940d-558ed516ca34,"https://doi.org/10.1080/14790726.2012.693096,https://doi.org/10.3366/olr.2015.0165,https://doi.org/10.3366/drt.2017.0153,https://doi.org/10.1080/13534645.2019.1624321,https://doi.org/10.1080/13534645.2019.1624327"
1f81e1fd-86c3-470c-ab8d-355b459b2759,https://doi.org/10.1016/S0956-5663(02)00106-9
386bbeeb-5a3e-4b3c-9605-cbbd64e3ae3e,"https://doi.org/gdntn4,http://doi.org/10.1371/journal.pone.0084924,http://doi.org/10.1111/ppa.12146,https://doi.org/b7t4fg,http://doi.org/10.1371/journal.pone.0197752,http://doi.org/10.1111/ppa.12845,http://doi.org/10.1371/journal.pone.0241151"
a4616eef-637b-4208-aefb-f5c461bafffc,"http://dx.doi.org/10.1136/bmjopen\-2017\-021314,https://doi.org/10.1186/1741\-7015\-11\-244"
040905ec-993e-42da-b9d2-9705bd691859,https://doi.org/10.1016/S0140\-6736\(11\)60453\-4
fb7bb3eb-cc9a-4b7d-8d31-97080fc792e8,
71c02e51-1fab-4db1-89d1-d18697bf12c6,"https://doi.org/10.1080/14681366.2016.1256908,https://doi.org/10.1080/01425692.2020.1763162"
c019c0d2-0993-4b7f-b192-908cd84604f2,"https://doi.org/10.1068/a3497,https://doi.org/10.1068/a45276,https://doi.org/10.1068/a43601,https://doi.org/10.1111/j.1467\-985X.2012.01054.x,https://doi.org/10.1007/s12061\-020\-09337\-4,https://doi.org/10.1016/j.compenvurbsys.2017.09.002"
87c9fedb-681a-4af4-81f5-58d0fb0d00e8,
757d762d-0313-4d5c-9418-b603fb52050d,
1bf01efb-8db6-4fa6-a132-25aa220efdd6,https://doi.org/10.1371/journal.pone.0204966
b89d4502-b58d-4f6e-b133-5e8407f2a878,
b7feb7c4-134d-4b97-8525-7d7543f23b13,
a98d3155-07ed-4ff8-b875-1bdd90a4c8c7,
285ee673-4cc4-43e0-97ae-eca33ebd22f1,"https://doi.org/10.1080/02671522.2019.1678062,https://doi.org/10.1080/10508406.2019.1707679,https://doi.org/10.3102/0002831216678379,https://doi.org/10.1080/01425692.2017.1335591,https://doi.org/10.1007/s11191\-018\-9988\-5"
c5fb1942-5c98-4615-8a42-c6ffd5d27963,"https://doi.org/10.1080/13603108.2011.569218,https://doi.org/10.1016/B978-0-08-100872-0.00005-7"
e9dad622-73c4-4f38-ac9e-199a3623f229,"https://doi.org/10.1108/14635780210416273)<ins>.</ins,https://doi.org/10.1068%2Fc0563)<ins>.</ins,https://www.researchgate.net/deref/http%3A%2F%2Fdx.doi.org%2F10.1108%2F02637471211233774?_sg%5B0%5D=30AjT0tYA_e9M0rzLA7XdiNp2I9T-jTHqwTUc8lSut73QOBcxxS7TuZcEOpLilkgFb4bRE-EAN9vADqTD57RXbEzAQ.anCEtkFByD-WxTUb6mFz_xj8ivEwORUOYVquAePKgii7UT4gGs9mGfA-q6xnhCDy-icQL9n5XvvfuFxlGqWVnw)<ins>.</ins,https://doi.org/10.1080/09599916.2013.781204)<ins>.</ins"
3aaab703-5ce1-464d-883d-5012099c5dd8,https://doi.org/10.1006/viro.2002.1742
0a520075-0da8-4ac4-8f4b-76c807d6ebb4,
faaad426-2798-4bab-af1f-d37b08dc46b1,"https://doi.org/10.1080/23268743.2016.1196011,https://doi.org/10.1386/jicms.5.2.159\_1"
6cdbcca0-df96-43fd-b0f9-861df14d4f76,
1d2fb355-654c-48de-9d91-a26ca98c2210,"http://dx.doi.org/10.1353/flm.0.0003,https://doi.org/10.1525/fq.2014.68.1.32,https://doi.org/10.1353/sen.2020.0004"
6c8c4768-15d5-42e0-86dd-07d020019ba9,https://doi.org/10.1177/0306396813499488
400260b8-1fbe-45e7-80cd-006625c313c5,"https://doi.org/10.1215/00104124\-3327481,https://doi.org/10.1080/1369801X.2020.1845772,https://doi.org/10.1163/24056480\-00401006,https://doi.org/10.1080/13629387.2015.1084098,https://doi.org/10.1163/24056480\-00402004"
d4d96c41-46f3-4a9a-a8a1-c2724422b1f0,
d93958d7-3aa7-43cd-bf17-cd5899199543,
d19ccef2-ad60-48d2-9b52-0c3931f2d6b3,
013a8234-2759-49b4-bd44-ab4673dca9ea,
34a0c2db-0c6b-4250-b9c3-3c4a059023d0,"http://doi.org/10.1136/bmj.a2240,https://doi.org/10.1016/s0140-6736(14)60685-1,http://doi.org/10.1136/heartjnl-2016-309910,http://doi.org/doi:10.1093/ehjqcco/qcw004,http://doi.org/doi:10.1016/S0140-6736(13)62070-X"
3c9e0c40-fabc-49bb-82da-c8a0ef8c6b01,"https://doi.org/10.1080/07474930701220600,https://doi.org/10.1214/13-AOAS657"
ac947e96-dac6-4b5d-9a0d-077a1bb4fa87,"https://doi.org/10.15124/89aac2f4-2caa-4c01-8dcb-6771635e1a1c,https://doi.org/10.3390/app8112029,https://doi.org/10.3390/app8101956,https://doi.org/10.3390/app9132618,https://doi.org/10.1080/23311908.2018.1554773"
b97f54da-8a21-4c40-9d22-2d9192266c6e,"https://doi.org/10.1093/mnras/stz368,https://doi.org/10.1088/1748-0221/6/02/P02005,https://doi.org/10.1103/PhysRevLett.122.052501,https://doi.org/10.1088/1361-6471/aa8207,https://doi.org/10.1063/1.5000064,https://doi.org/10.1038/ncomms2819"
5eaab437-ab15-42b4-9596-10bdcf411ff1,http://onlinelibrary.wiley.com/doi/10.1111/gcb.12603/full
9ac44c41-b4cc-46a2-af97-5c8df74562e8,"http://dx.doi.org/10.1111/j.1523\-1739.2008.01117.x,http://dx.doi.org/10.1111/j.1755\-263X.2008.00009.x,http://doi.org/10.1038/nature14324,http://doi.org/10.1126/science.aaf2201,https://doi.org/10.1038/nclimate2113"
80391231-68c6-4242-8cb0-4bb2ed2ac8ab,"https://doi.org/10.1109/TCSI.2005.844112,https://doi.org/10.1109/JSSC.2004.840959,https://doi.org/10.1109/ISCAS.2002.1010416,https://doi.org/10.1038/nmeth.2520,https://doi.org/10.1101/2020.08.13.20174193"
32bac1cd-f1ba-480c-82ce-cb851cdee5c8,"https://doi.org/10.1016/j.enpol.2008.10.032,https://doi.org/10.1016/j.envsci.2013.09.004,https://doi.org/10.1016/j.biombioe.2020.105887,https://doi.org/10.1016/j.biombioe.2020.105542"
b1cceaea-cbf7-4648-9f84-a3d8509bd194,"https://onlinelibrary.wiley.com/doi/full/10.1111/j.1757-1707.2009.01007.x,https://www.tandfonline.com/doi/abs/10.4155/bfs.13.79,https://onlinelibrary.wiley.com/doi/full/10.1111/gcbb.12294,https://onlinelibrary.wiley.com/doi/full/10.1111/gcbb.12488,https://onlinelibrary.wiley.com/doi/full/10.1111/gcbb.12357,https://onlinelibrary.wiley.com/doi/full/10.1111/gcbb.12566"
dac7d230-07a4-412f-a055-b5f2ec29d227,"https://doi.org/10.1016/j.msec.2020.111393,https://doi.org/10.1515/bglass-2015-0005,https://doi.org/10.1007/s10856-015-5403-9"
24911fa4-5b52-4f53-8313-346b24318e81,"https://doi.org/10.3310/hta10460,https://doi.org/10.3310/hta10310,https://doi.org/10.3310/hta10310,https://doi.org/10.3310/hta15100,https://doi.org/10.3310/hta21560,https://doi.org/10.3310/hta21640"
945a3f5c-ae90-4967-b2cd-5a0e75a19ecf,
62858df5-a33d-497e-ba13-2df6124c4bd7,"https://doi.org/10.1136/annrheumdis-2013-204851,https://doi.org/10.1136/annrheumdis-2011-200622).\(77,https://doi.org/10.1136/annrheumdis-2016-209285,https://doi.org/10.1016/j.jid.2017.10.005,https://doi.org/10.1093/rheumatology/kex395"
6d1dd427-214e-4bff-a10d-2119130b61d7,"https://doi.org/10.1016/S2213-2600(15)00106-X,https://doi.org/10.1016/s2213-2600(18)30006-7,https://doi.org/10.1016/S2213-2600(16)30148-5,https://doi.org/10.1016/S2213-2600(16)30031-5,https://doi.org/10.1056/NEJMoa1804092"
dfec8c13-2331-4c14-9e28-9b50355b174a,
2c5ea66c-ee7d-4b54-b790-d3fab39ea6c7,
adeb6b02-17f5-449e-bc2a-a4829907f0d9,"https://doi.org/10.1016/j.actbio.2010.11.037,https://doi.org/10.1016/j.jnoncrysol.2011.05.031,https://doi.org/10.1016/j.jnoncrysol.2012.03.014,https://doi.org/10.1002/jbm.a.34724,https://doi.org/10.1016/j.matlet.2015.04.013,https://doi.org/10.1155/2018/5701638"
e00650d4-e366-4f2c-9b96-f324250778d4,
4cb8dfa2-49e5-4890-97e1-ed089ad5a4a9,
c27faabb-74d8-4975-aada-f53192594805,
84b0d578-47d8-449a-8923-b2cea89a3941,https://doi.org/10.1080/00497878.2020.1714391
599338b2-0db4-4839-b635-dead1b795ce6,"https://www.tandfonline.com/doi/pdf/10.1080/13502930585209601?needAccess=true,https://bera-journals.onlinelibrary.wiley.com/doi/epdf/10.1002/berj.3306,https://doi.org/10.1177/1468798420901858,https://www.tandfonline.com/doi/full/10.1080/01596306.2020.1767350,https://www.tandfonline.com/doi/full/10.1080/14733285.2017.1409884"
5a0c6261-d77c-4706-819d-495dc6e7e2e4,"http://dx.doi.org/10.1103/PhysRevD.72.084013,http://dx.doi.org/10.1103/PhysRevLett.116.231301,https://arxiv.org/ct?url=https%3A%2F%2Fdx.doi.org%2F10.1007%2FJHEP05%25282017%2529161&v=578abf34,http://dx.doi.org/10.1103/PhysRevD.73.123527,http://dx.doi.org/10.1103/PhysRevLett.100.201301,http://dx.doi.org/10.1103/PhysRevD.77.123537,https://arxiv.org/ct?url=https%3A%2F%2Fdx.doi.org%2F10.1007%2FJHEP04%25282018%2529147&v=b692c04f"
0398eefb-d21d-4a73-82ed-92e081deaf76,"https://doi.org/10.1016/S0002-9440(10)63737-6,https://doi.org/10.1242/jcs.01042,https://doi.org/10.1242/jcs.01042,https://doi.org/10.1038/cdd.2008.116,https://doi.org/10.1016/j.celrep.2014.10.035,https://doi.org/10.1177%2F0192623309351723"
a5b88049-c2db-45dd-8eee-71cf4424f76f,"https://www.degruyter.com/document/doi/10.1515/9783110471137-002/html,https://www.tandfonline.com/doi/full/10.1080/14626268.2018.1511601"
0460b480-23c9-4e46-91a3-36ce1e694eef,
3e0949c5-8941-42ef-bff3-03a2e60e17e7,
dd32c567-7435-4ffc-a101-4167ec10b76e,https://doi.org/10.1179/146580100101541166
200236a8-1109-4129-86a2-32cbb2503155,"https://doi.org/10.1016/j.jas.2016.08.007,https://doi.org/10.1002/oa.867,https://doi.org/10.1002/ajpa.22820,https://doi.org/10.1073/pnas.1714926115,https://doi.org/10.1073/pnas.1714926115"
f0d4d036-e8fe-4e01-97a2-1c4b8c0cdd08,
95c0aa55-840b-47c5-bdbc-67bab63ee78c,
01ddaf13-ff7c-4700-a1ef-7d158702156a,"https://doi.org/10.1243/09544054jem2141,https://doi.org/10.1007/s00170\-010\-2586\-6,https://doi.org/10.1016/j.ifacol.2015.09.402,https://doi.org/10.1243/095440506x78192,https://doi.org/10.1002/qre.2032"
5bd35137-e4aa-4f7b-b9b8-235f3a366b1e,"https://doi.org/10.1111/1468-0297.00082,https://doi.org/10.1016/j.ejpoleco.2005.09.013,https://doi.org/10.1093/oxfordhb/9780190626198.013.10,https://doi.org/10.2307/j.ctt5hhkb0.6"
db518b66-4b3d-4296-b989-d422cf757e9f,
4c16c0f8-4f5e-41cc-bf7e-662747f12578,https://doi.org/10.1017/9781316182659
969e28c7-952f-4e17-ba1b-3829818756f8,
d5aa7427-51f8-408a-851c-0b5d3ac263c2,"https://onlinelibrary.wiley.com/doi/abs/10.1002/jsc.803,https://www.researchgate.net/deref/http%3A%2F%2Fdx.doi.org%2F10.1108%2F13552550610710162,https://doi.org/10.1080/08985626.2018.1545873,https://onlinelibrary.wiley.com/doi/pdf/10.1111/1748-8583.12074,https://onlinelibrary.wiley.com/doi/full/10.1111/j.1748-8583.2006.00005.x,https://journals.sagepub.com/doi/10.1177/0266242614541992"
dd8b958a-eb71-4bc5-8ae2-b9a3be9ce819,"http://dx.doi.org/10.19080/GJDD.2018.04.555648,https://doi.org/10.3389/fpsyg.2018.01539,https://doi.org/10.1371/journal.pone.0235157,https://doi.org/10.3389/fpsyg.2020.02012"
6c3c5564-5f9a-42a5-8444-7cc3a97feba3,https://doi.org/10.1007/s11187\-019\-00249\-3
cf369518-a340-471b-b137-c3a64e50c44b,https://www.ifsml.it/storia\-contemporanea\-in\-friuli?cn\-reloaded=1
a277bd2c-4d23-4ad3-bb65-e4af593f92ce,"https://dl.acm.org/doi/10.1145/2757226.2757366,https://doi.org/10.14236/ewic/EVA2017.68,https://doi.org/10.1162/leon\_a\_01468"
46bd7701-2471-4f5c-9806-00654f807ceb,"https://doi.org/10.1073/pnas.0702193104,http://dx.doi.org/10.1016/j.cub.2015.10.002,http://dx.doi.org/10.11646/phytotaxa.250.1.1,https://doi.org/10.12705/662.9"
56d625e2-3fd4-4cd5-be0f-8ec23b98696a,
1e019e59-9283-4d7d-9e6e-8e7377401d66,http://dx.doi.org/10.1093/screen/hjy064
a121c5be-7c05-4dee-b1c6-52668304c678,"https://doi.org/10.1017/S0954422409990175,https://doi.org/10.3945/an.115.010256,https://doi.org/10.3389/fnhum.2013.00425,https://doi.org/10.3389/fpubh.2019.00283,https://doi.org/10.1111/j.1467-3010.2012.01973.x"
c70d6dfd-36e0-4745-819b-547ee8ae2099,http://doi.org/10.15055/00000159
08ca1fbd-b7f9-4c5b-a877-b6dd15ac7964,"https://www.tandfonline.com/doi/abs/10.1080/09668136.2013.864101,https://www.tandfonline.com/doi/abs/10.1080/02634937.2017.1391747?journalCode=ccas20"
3512eb23-5460-4b6c-8b9f-1d564c0437c2,https://doi.org/10.1086/696363
745f1828-f627-4a07-a012-59e11434ebd0,
41730e4e-fe1a-46af-86f1-be7c9bb25c18,"https://doi.org/10.1039/C9CS00391F,https://doi.org/10.1038/nchem.1409,https://doi.org/10.1038/s41557-018-0155-z"
f8d4895f-ee80-4c2e-be1a-b8d11fa6ff47,
e248dd9a-12a3-4060-848b-696336436447,"https://doi.org/10.1093/indlaw/dwx020,https://doi.org/10.1111/1468\-2230.12407,https://doi.org/10.17863/CAM.39301,https://doi.org/10.1093/indlaw/dwv034"
685963f2-2144-410b-8a84-ebc9d3e81f70,
8fa2b597-046f-44e2-9439-e0c9b3fe6934,"http://dx.doi.org/10.5040/9781509907182,https://doi.org/10.1017/CBO9781107501461,https://doi.org/10.1017/CBO9781107479937,https://doi.org/10.1017/S1474745609004285,https://doi.org/10.1093/oso/9780198808893.001.0001,https://doi.org/10.1093/ejil/chm042"
784cebef-af17-4172-bbab-a00d950cd66e,"https://doi.org/10.1080/02646811.2016.1218133,https://doi.org/10.1177%2F1461452919855841"
160f94f0-8e2b-49b1-9f1e-dd3fbe227664,"https://doi.org/10.1177/0038038519885300,https://doi.org/10.1080/01419870.2019.1599134"
0306c82c-d5f1-467b-a361-c09d86914718,"https://www.researchgate.net/deref/http%3A%2F%2Fdx.doi.org%2F10.1136%2Fbmjopen-2016-014109,http://dx.doi.org/10.1136/bmjopen-2015-008900,https://doi.org/10.1080/13561820.2016.1246432,http://dx.doi.org/doi:10.1136/bmjquality.u202037.w1759,https://doi.org/10.1111/hex.12898,https://doi.org/10.12968/ijtr.2018.25.8.414"
